BATTER_ID,BATTER_NAME
150373,Michael Tejera
700250,Ben Rice
819178,George Harney
110738,Ollie Beard
642232,Ryan Yarbrough
118684,Dan Mcgann
482170,Mark Honbo
111981,José Cardenal
685493,Shun Yamaguchi
117338,Art Kruger
672356,Gabriel Arias
117783,Bob Lindemann
276523,Tike Redman
641786,Kyle Lewis
605673,Alex Tosi
118390,Clyde Mashore
120772,Walter Prince
124495,John Wockenfuss
111740,Jack Barnett
457788,Jordan Schafer
112366,Stu Clarke
519151,Ryan Pressly
112343,Roy Clark
820368,Joe Brooks
621368,Taylor Hearn
116799,Walt Justis
122274,Dick Sipek
111003,Jud Birchall
119676,Offa Neal
681624,Andy Pages
818610,Bill Kindle
542255,Ender Inciarte
502260,Vinnie Pestano
111692,Dave Burba
124640,Biff Wysong
110588,Sam Barnes
656641,Jacob Latz
217915,Lew Ford
118414,Mike Matheny
150439,Gary Matthews
120825,Bill Quarles
628318,Kazuhisa Makita
116022,Stew Hofferth
121543,Rudy Rufer
124623,Rick Wrona
116651,John Johnstone
475857,Ryan Cook
124767,Charles Zimmer
117506,Pat Larkin
407798,Ryan Langerhans
117622,George Lees
114385,Micah Franklin
119244,Freddie Moncewicz
120828,Billy Queen
110756,George Bechtel
113645,Shawon Dunston
113430,Frank Doljack
446910,Brian Rogers
123538,Earl Tyree
408193,Kazuhisa Ishii
123527,Larry Twitchell
115632,Chicken Hawks
110211,Billy Alvord
112069,Steve Carter
656820,Nicholas Padilla
120692,Leo Posada
641313,Tim Anderson
115757,Elrod Hendricks
112391,Roberto Clemente
116065,Bill Holden
701358,Cam Smith
689254,Mason Fluharty
111365,Steve Brady
691094,Randy Wynne
115128,Bill Gray
122201,Paul Shuey
682175,Joe Jacques
624424,Michael Conforto
121334,Jack Roche
453214,Steven Wright
817677,Miguel Prats
820656,Rudolph Ash
117039,Mark Kiefer
123614,John Valentine
114395,Johnny Frederick
457803,Jay Bruce
427267,Dave Keller
674700,Dave Scott
123441,Allan Travers
115731,Tommy Helms
116027,Glenn Hoffman
115311,Hal Haid
819709,Bill Drake
112300,Bill Cissell
118761,Archie Mckain
460075,Ryan Braun
117702,Dutch Lerchen
817959,Jim Norman
120481,Gary Pettis
446373,Tommy Manzella
116717,Bobby Jones
501835,Kevin Russo
429712,Félix Pie
457139,Mike Hamilton
122213,Dwight Siebler
671732,Lawrence Butler
819987,Tom Cooper
124034,Biggs Wehde
120356,Monte Pfeffer
112761,Larry Cox
657770,Eric Stout
115405,Garry Hancock
695731,Braden Montgomery
425877,Yadier Molina
818175,John Merida
123232,Tom Thobe
408038,Jd Closser
119686,Jim Neher
110676,Jason Bates
119220,Joe Moffet
132340,John Rocker
117299,Lew Krausse
113105,Storm Davis
427224,Ed Hickox
817315,J. C. Segraves
117303,Frank Kreeger
818145,Hub Miller
124213,Jesse Whiting
687749,Jase Bowen
122094,Danny Sheaffer
123990,Allie Watt
342992,Greg Larocca
124586,Red Worthington
116214,Steve Howard
116491,Larry Jansen
118766,Bill Mckechnie
407833,John Buck
427510,Carlos Tosca
110067,Terry Adams
111324,Henry Boyle
431027,Don Friske
610971,Mike Gellinger
116924,Red Kellett
819486,Leland Foster
115201,Lefty Grove
434634,Jason Perry
425905,Frank Brooks
113224,Bill Delancey
818147,Eddie Miller
816503,Lefty Wilson
119225,John Mohardt
117434,Otis Lambeth
117954,Thomas Lowe
111895,Johnny Callison
650559,Bryan De La Cruz
693312,Kyle Nicolas
435538,Bill Bray
117212,Tom Knowlson
121488,Frank Roth
122406,Happy Smith
624415,Cavan Biggio
112100,Pete Cassidy
817117,Hulon Stamps
118144,Jim Magnuson
111004,Frank Bird
468222,Luis Urueta
818045,Barney Morris
118042,Jerry Lynn
112223,Raúl Chávez
114895,Jonah Goldman
119033,John Middleton
121222,Cal Ripken
474865,Julio Borbon
115628,Thorny Hawkes
696030,Alejandro Osuna
111417,Marv Breeding
122059,Spike Shannon
115790,Doug Henry
444351,Kyle Phillips
427190,Fredi González
650968,Yohel Pozo
665795,Edward Cabrera
666624,Christopher Morel
624507,Ryder Jones
595234,Justin Haley
500887,Josmil Pinto
111464,Buttons Briggs
113015,Bill Dalrymple
816559,John Williams
407398,Mario Ramos
113133,Bob Davis
120625,Rance Pless
818676,Ruben Jones
150288,Rubén Mateo
118364,Domingo Martínez
114772,Andy Gilbert
112349,Win Clark
115389,Pete Hamm
117509,Dave Laroche
117430,Lyman Lamb
117559,Bill Lawrence
450545,Doug Mathis
150090,D'Angelo Jimenez
492915,Rick Eckstein
122146,John Shetzline
113786,Jim Eisenreich
606478,Pedro Araújo
121453,Pete Rose
118114,Tommy Madden
121766,Ray Schalk
817643,Tomás Quiñones
816415,Charles Zomphier
116068,Walter Holke
110604,Jim Barr
123928,Colby Ward
664011,Trey Amburgey
110559,Jesse Barfield
816678,Winfield Welch
119809,C. J. Nitkowski
150440,Juan Melo
113763,Harry Eells
677651,Luis García
596748,Maikel Franco
457528,Dustin Kelly
117306,Mickey Kreitner
114912,Luis Gómez
592704,Chance Ruffin
111482,Jorge Brito
820201,Joe Campini
592767,Drew Smyly
115600,Bob Hasty
122122,Bert Shepard
119212,Kevin Mmahat
592330,Perci Garner
400146,Junior Herndon
622786,Jesús Tinoco
118839,Peter Mcnabb
121798,Bill Schenck
818815,Bill Jenkins
113852,Dave Engle
400012,Ken Vining
113412,George Dockins
656818,Connor Overton
115453,Pat Hardgrove
119040,John Mihalic
121163,Bill Richardson
819952,Joe Craig
820495,Howard Black
124198,John Whitehead
118516,Wickey Mcavoy
111885,Ed Callahan
122832,John Stoneham
819567,Pablo Fernández
605486,Cory Spangenberg
113151,Andre Dawson
111205,Gus Bono
115170,Ross Grimsley
118476,Milt May
113349,Ernie Diehl
112051,Cliff Carroll
667452,Corey Julks
115510,Bill Harrington
463015,Ben Rosenthal
115549,Jack Harshman
407396,Ken Harvey
457130,Vinny Rottino
110646,Irv Bartling
111372,Dave Brain
116321,Ken Hunt
118559,Frank Mccarton
665922,Símon Muzziotti
121134,Frank Riccelli
120549,Clarence Pickrel
434658,Rajai Davis
817173,Quincy Smith
117111,Jim Kirby
660758,Sandro Fabian
124039,Podge Weihe
120471,Sid Peterson
118328,Al Martin
814501,Michael Miller
424364,Scott Wiggins
605512,Preston Tucker
665645,Kervin Castro
458919,Ryan Mattheus
437676,Anthony Iapoce
117005,Marty Keough
115332,Raymond Haley
555673,Ken Bolek
150098,Joel Bennett
686555,Isaac Collins
110445,Howard Bailey
122827,Jeff Stone
123624,Clay Van Alstyne
122143,Larry Sherry
119754,Gus Niarhos
819397,Gibson
608672,Micah Johnson
112396,Lance Clemons
122462,D. Smith
124210,Fred Whitfield
120903,Manny Ramirez
121059,Butch Rementer
116825,Willie Kamm
658536,Austin Jones
111708,Bill Burgo
676606,Nick Margevicius
816960,Thompson
819334,Ramón González
123573,Bill Upham
115684,Dave Heaverlo
817965,Willie Nixon
607387,Ryan Rua
120789,George Puccinelli
112023,Paul Carpenter
542947,Richard Bleier
122606,Carl Spongberg
420673,Matt Watson
124411,Les Wilson
116251,Ken Hubbs
116583,Ed Johnson
116300,Tim Hulett
113000,Hugh Daily
599632,Mark Weidemaier
119576,Yale Murphy
517629,Kelvin Marte
114366,Bill Foxen
694795,Josh Ekness
120173,Phil Page
117834,Paddy Livingston
117813,Rick Lisi
122408,Jack Smith
150249,Kris Benson
123951,Dan Warthen
427218,Kevin Hennessy
276536,Gene Stechschulte
122730,Rick Steirer
120587,Ed Pinkham
118311,Fred Marsh
112428,George Cobb
120585,Babe Pinelli
116733,Timothy Jones
114727,Charlie Gessner
110886,Joe Benz
124537,Joe Wood
670103,Raymond Burgos
117141,Chuck Klein
115806,Wilson Heredia
110226,Allan Anderson
650960,Daniel Duarte
119799,Johnny Niggeling
120858,Dan Quisenberry
680573,Simeon Woods Richardson
118152,Art Mahaffey
117811,Joe Lis
121017,Phil Regan
124091,Billy Werber
121983,Kevin Seitzer
114593,Ramon Garcia
672724,Oswald Peraza
114397,Ed Freed
122395,Germany Smith
820449,Oscar Boone
621466,Dj Stewart
113928,Ferd Eunick
114328,Clarence Foster
115859,Willard Hershberger
115184,Howard Groskloss
818143,Ned Miller
112259,Harry Chozen
820436,Bowman
817810,L. Peña
119132,Bill Miller
115620,George Hausmann
110560,John Barfield
110456,Harold Baines
820025,Althus Collins
123196,Tom Terrell
117097,Walt Kinney
117422,Jack Lamabe
819702,Eddie Ducy
114260,Cliff Floyd
454453,Edgar Varela
118252,John Mansell
669105,Zach Muckenhirn
407820,Josh Hancock
122033,Jake Seymour
112156,Pete Center
592233,Stefan Crichton
150199,Willis Roberts
820390,Sherwood Brewer
115599,Scott Hastings
819202,Henry Hannon
621209,Jon Moscot
660707,Elehuris Montero
113243,Luis De Los Santos
123943,Jackie Warner
113306,Mike Devereaux
408235,Matt Erickson
150029,Jayson Werth
110206,José Álvarez
117619,Wyatt Lee
663321,Nick Hernandez
817284,Jeff Shelton
693307,Dillon Dingler
119895,John O'Brien
150469,John Bale
110139,Nick Allen
818250,John Mccrary
113541,Brian Drahman
407296,Carlos Zambrano
501227,Alberto Cabrera
123147,Kerry Taylor
818753,Heavy Johnson
124400,Grady Wilson
150107,Jose Flores
668832,Kyle Mccann
697960,Eric Jagers
607359,Spencer Patton
113061,Jeff Darwin
111393,Kitty Bransfield
121431,Henri Rondeau
444447,Chad Beck
501529,Jorge De León
117680,Jim Lentine
435318,Steve Stemle
117492,Paul Lapalme
119697,Red Nelson
469845,Jamie Hoffmann
111084,Don Blasingame
818775,Bert Johnson
594838,Philip Gosselin
115665,Charlie Heard
819888,Daniels
117886,Jim Lonborg
124643,Esteban Yan
120115,Jim O'Toole
122182,Ray Shook
117191,Ray Knight
123144,Joe Taylor
433585,Jeff Francis
120211,John Pappalau
116328,Eddie Hunter
119379,Bill Morgan
123005,Jack Sutthoff
124706,Pep Young
444125,Mike Wilson
605138,Wes Benjamin
119916,Danny O'Connell
818702,Jones
543510,James Mccann
121451,Chuck Rose
118920,George Meister
117225,Pete Koegel
573166,Murphy Smith
605276,David Hess
123580,Jack Urban
643778,Tyler Webb
121604,Bret Saberhagen
816592,Clarence Williams
514981,Diego Moreno
110235,Ferrell Anderson
115122,Paul Gregory
124626,John Wyatt
123888,Tom Walsh
124506,Ray Wolf
112529,Loyd Colson
407827,Ron Calloway
121670,Ken Sanders
122848,Mike Strahler
425796,Jeff Francoeur
121752,Steve Scarsone
819173,Walter Harper
681857,Reese Olson
819948,Willie Creek
123116,Don Taussig
817252,Clarence Simpson
113610,Tom Dukes
425533,Jason Ellison
112899,Héctor Cruz
123768,Tom Waddell
465753,Pedro Florimón
118869,Glenn Mcquillen
111592,Steve Brown
113712,Ted Easterly
124345,Pop Williams
123464,Gus Triandos
110073,Jim Adduci
121989,Jeff Sellers
518782,Johnny Hellweg
115343,Jim Hall
122474,Roger Smithberg
118299,Luis Márquez
124092,Perry Werden
454998,Matt Carson
446341,Scott Richmond
434583,J. J. Furmaniak
118546,Bill Mccarren
114111,Danny Fife
120978,Phil Redding
489446,Kirby Yates
116014,George Hodson
647315,Zach Pop
115036,Tommy Gramly
820151,Jim Carter
124671,Len Yochim
112095,Ed Caskin
119130,Bill Miller
122405,Harvey Smith
818372,Malone
548092,Ken Takahashi
492898,Gary Tuck
520976,Engel Beltré
120340,Marv Peasley
333492,Aubrey Huff
119246,Rick Monday
818392,Jimmie Lyons
119081,Hack Miller
112211,Ed Charles
118005,Jack Lundbom
112539,Charlie Comiskey
117034,Sam Khalifa
602115,Gabriel Guerrero
118370,José Martínez
112889,Walton Cruise
431021,Chuck Dybdal
116279,Jim Hughes
118186,Bill Malarkey
112693,Jeff Cornell
112457,Craig Colbert
117560,Otis Lawry
120726,Ross Powell
111881,Will Calihan
820455,Alonzo Boone
820708,Lewis Anderson
120338,Ike Pearson
118904,Joe Medwick
119146,Everett Mills
122902,George Stueland
121223,Billy Ripken
123611,Ellis Valentine
602922,José Rondón
121462,Goody Rosen
643524,Frank Schwindel
678246,Miguel Vargas
115416,Fred Haney
121353,Félix Rodríguez
453269,Brennan Boesch
111433,Roger Bresnahan
816983,Clint Thomas
819822,Bobby Dean
121142,Pat Rice
113473,Bill Doran
492474,Daren Brown
116818,John Kalahan
117850,Bobby Locke
112550,Onix Concepción
427392,Jeff Pentland
116991,Bill Kennedy
122037,Shaffer
117805,Johnny Lipon
666397,Edouard Julien
817749,Roy Phelps
115011,John Grady
819117,Hayes
451705,Alberto Rosario
817958,Norton
817337,Scott
114871,Joe Glenn
117268,Clem Koshorek
425864,Miguel Ojeda
114320,Tim Fortugno
656685,Brett Martin
661395,Jhoan Durán
124456,George Winkelman
820697,Gideon Applegate
450282,Glen Perkins
465657,Joakim Soria
122298,Joel Skinner
121013,Bobby Reeves
680776,Jarren Duran
446436,Sean Barker
818977,Philly Holmes
120007,Ted Olson
116284,Roy Hughes
115482,Larry Harlow
113498,John Douglas
687396,Brent Headrick
124366,Jim Willoughby
120687,Bob Porterfield
122206,Vince Shupe
116290,Tommy Hughes
464426,Denis Phipps
113422,John Doherty
121724,Ralph Savidge
123576,Cecil Upshaw
112699,Vic Correll
681252,Jack Anderson
117385,Coco Laboy
635903,Chris Rowley
492614,Bill Adair
626929,Lewis Thorpe
819317,Wallace Gordon
116179,Pat House
119574,Bill Murphy
119489,Tony Mullane
460022,Tyler Greene
448179,Rich Hill
118765,Ed Mckean
430304,Juan Cerros
680577,Dashawn Keirsey
431162,Tim Stauffer
121266,Bruce Robbins
110993,Jim Bilbrey
118358,Freddie Martínez
434672,Chris Smith
112612,Dick Conway
118125,Dave Madison
657658,Braxton Lee
122909,John Stuper
116155,Jack Horner
453895,Brendan Ryan
117507,Steve Larkin
121111,Bob Reynolds
116692,Henry Jones
818592,Dave Knight
427427,Jim Riggleman
122701,Dan Stearns
122006,Billy Serad
115592,Bill Hassamaer
122073,Al Shaw
571681,Rey Fuentes
123369,Pat Tobin
122738,Dave Stenhouse
115940,Jesse Hill
451257,Kason Gabbard
641755,Tyler Kinley
123674,Fred Vaughn
123792,Bill Wagner
646240,Rafael Devers
820469,Fox Blevins
425561,Chris Waters
676680,Tom Cosgrove
115027,Jack Graham
121274,Curtis Roberts
111095,Ron Blazier
400021,Joe Borchard
819498,Sylvester Foreman
818365,Felix Manning
110457,Doug Bair
110779,Joe Beckwith
115829,Pete Hernández
111604,Earl Browne
276341,Kris Keller
116056,Eddie Hohnhorst
113819,Robert Ellis
119316,Barry Moore
543634,Ryan Perry
692585,Yanquiel Fernández
571057,Frank Garcés
113847,Bill Endicott
659275,Dinelson Lamet
112206,Fred Chapman
458701,Luis Exposito
676679,Luis Vázquez
121210,Jim Riley
134360,Bob Smith
115252,Hy Gunning
117535,Charley Lau
819286,Junius Green
119139,Billy Milligan
123853,Stan Wall
113950,Joe Evers
817578,Chico Renfroe
119992,Diomedes Olivo
455025,Chad Santos
450641,Quintin Berry
816547,Poindexter Williams
594795,Grant Dayton
489002,Steve Johnson
122670,Joe Stanley
119650,Danny Napoleon
818217,Gready Mckinnis
818991,Curtis Hollingsworth
110943,Harry Berthrong
670231,John Rave
110320,Ed Armbrister
111113,Bud Bloomfield
816450,Bill Yancey
111765,Tom Burr
119430,Walt Moryn
818960,Jesse Houston
114963,Greg Goossen
457493,Shawn Riggans
111656,Gary Buckels
116037,John Hofford
819973,Aurelio Cortés
425851,Jeremy Brown
817521,Elihu Roberts
115907,Irv Higginbotham
349192,Joey Nation
122869,Walt Streuli
658082,Jacob Metz
116995,Art Kenney
117944,Len Lovett
117103,Matt Kinzer
519421,Andy Wilkins
818090,Blanch Moody
121552,William Rumler
111170,Stew Bolen
116312,Bert Humphries
119041,Pete Mikkelsen
113814,Ben Ellis
493472,Eric Campbell
123729,Charlie Vinson
817599,Allen Reed
123842,Todd Walker
118312,Tom Marsh
817862,Sonny Parker
116105,Ducky Holmes
112832,Pat Crisham
112531,Bob Coluccio
118780,Larry Mckeon
501874,Kam Mickolio
118109,Len Madden
115200,Orval Grove
110680,Billy Bates
124637,Will Wynne
150311,Lorenzo Barceló
111657,Garland Buckeye
817962,Garnett Norman
427113,Laz Diaz
817013,Johnny Taylor
114996,Nick Goulish
119683,Cal Neeman
817929,Alejandro Oms
120539,Hipólito Pichardo
120083,Bob Osborn
277405,Justin Miller
693686,Spencer Miles
120568,Jim Piersall
112661,Mays Copeland
121577,Hank Ruszkowski
120671,Paul Popovich
114754,Norwood Gibson
116647,Dick Johnston
112598,Wid Conroy
118587,Ralph Mcconnaughey
117190,Lon Knight
407859,Scott Cassidy
121697,Ron Santo
110713,José Bautista
407842,José Veras
117156,Steve Kline
699949,Dan Quesnell
124459,Herm Winningham
114659,Jim Gaudet
520980,Pedro Báez
805427,Drew Sommers
119781,Tom Niedenfuer
112860,Ken Crosby
435080,Thomas Diamond
123417,Kelvin Torve
117227,Pip Koehler
115477,John Harkins
124423,Mike Wilson
678391,Jorbit Vivas
124071,David Wells
113624,Ed Dundon
543138,Jason Esposito
492647,Jim Hart
819056,Cheo Hernández
111436,Jim Breton
119189,Clarence Mitchell
819704,Claro Duany
592464,Mike Kickham
120042,Luis Ordaz
113929,Tony Eusebio
440053,Joe Espada
112563,Ed Conley
819384,George Gill
121050,Pete Reiser
121108,Harold Reynolds
119508,Dominic Mulrenan
123803,Matt Walbeck
117552,Vern Law
492675,Paul Owens
117522,Bill Laskey
818664,Josh
118855,Jerry Mcnertney
666154,Karl Kauffmann
115028,Kyle Graham
800983,Kevin Sinclair
406953,Jeff Austin
123384,Andy Tomasic
545346,Zach Lee
123171,Al Tedrow
448296,Ed Lucas
116206,Fred Howard
118913,Russ Meers
118756,Tim Mcintosh
112775,Tim Crabtree
493159,Tsuyoshi Wada
501976,Hunter Mense
622088,Tejay Antone
596129,Dan Vogelbach
111377,Art Bramhall
121750,Russ Scarritt
407777,Ben Broussard
111051,Ray Blades
150374,Jamie Arnold
120611,Herman Pitz
116894,Vic Keen
111068,Johnny Blanchard
664192,Joey Lucchesi
120061,Tom O'Rourke
120354,Red Peery
504083,Jorge Rondon
119725,Hal Neubauer
613598,Patrick Lagreid
503054,Jack Magruder
817376,Leo Sanders
674944,Sean Guenther
117274,Fred Koster
113077,Vic Davalillo
121585,Cyclone Ryan
123549,Ted Uhlaender
506702,Sandy León
120328,Frank Pearce
110157,Dick Allen
118016,Billy Lush
115717,Roy Heiser
112358,Grey Clarke
150325,Jeff Liefer
122420,John Smith
502171,Alex Cobb
117333,Chris Krug
425555,Daniel Cabrera
112072,Bob Caruthers
110408,Joe Ayrault
113345,Lance Dickson
117942,Lynn Lovenguth
116146,Lefty Hopper
122315,Mike Slattery
483564,Dan Bellino
118627,Ray Mcdavid
816472,Eddie Woolridge
527982,Jeff Albert
113076,Pompeyo Davalillo
457422,Tim Dillard
820618,Percy Bailey
112780,George Craig
113301,Tom Dettore
113556,Bill Drescher
113514,Tom Downey
110584,Lute Barnes
458220,Esmerling Vásquez
110722,Johnny Beall
116672,Chris Jones
608372,Tomoyuki Sugano
110830,Kevin Bell
605374,Andrew Mckirahan
121941,Mike Scott
435179,Scott Olsen
118218,Pat Maloney
458567,Andy Sonnanstine
542924,Jeff Beliveau
123510,Chris Turner
407133,Scott Macrae
120107,Antonio Osuna
119722,Morris Nettles
121788,Carl Scheib
219294,Erik Sabel
124488,Ron Witmeyer
427302,Steve Liddle
468517,Elvin Ramírez
114790,George Gilham
116974,Jason Kendall
122174,Ivey Shiver
119797,Juan Nieves
687562,Jake Bennett
460349,Carlos Rosa
400071,Jason Hart
605233,Derek Fisher
121693,Benito Santiago
136304,Valerio De Los Santos
112784,Jerry Cram
817944,Sam Odom
120862,Charlie Rabe
122275,John Sipin
122530,Ed Somerville
407489,Lyle Overbay
111288,Sam Bowens
407851,Luis Martínez
123444,Brian Traxler
117658,Frank Leja
818046,Al Morris
113989,Chet Falk
120511,Deacon Phillippe
114177,Bob Fisher
425562,Vinnie Chulk
115061,Dave Gray
117499,Norm Larker
116854,John Karst
121151,Rusty Richards
123807,Fred Walden
116661,Al Jones
806185,Hayden Birdsong
122139,Dan Sherman
115901,Joe Hicks
112789,Doc Crandall
115744,Dave Henderson
123498,Tom Tuckey
547989,José Abreu
122642,Roy Staiger
430948,Alberto Callaspo
110939,Damon Berryhill
818258,Bailey Mccauley
115504,Bill Harrelson
113720,Vallie Eaves
114415,Vern Freiburger
113901,Duke Esper
448287,Luke French
282327,Kane Davis
117142,Lou Klein
124707,Matt Young
123787,Mark Wagner
121467,Larry Rosenthal
121061,Win Remmerswaal
502110,J. D. Martinez
676646,Zach Reks
819808,Russ Dedeaux
112868,Monte Cross
669289,Santiago Espinal
120778,Mike Proly
691785,Marcelo Mayer
121393,Garry Roggenburk
430953,Kyle Denney
118133,Ever Magallanes
493133,Hiroki Kuroda
112905,Iván Cruz
114780,Larry Gilbert
407488,Ángel Santos
111695,Al Burch
431023,Alan Eskew
820564,Harry Bauchman
455126,Chris Nelson
115541,Harrison
818120,Bo Mitchell
110136,Luis Alicea
114561,Chick Gandil
118997,George Metkovich
668716,Noah Murdock
112236,Tony Chevez
677223,Jack Larsen
545114,Walter O'Malley
114650,Cito Gaston
122695,Joe Start
116378,William Hyndman
816575,Henry Williams
817747,Hooty Phillips
687529,Grant Mccray
118783,Bob Mckinney
115030,Oscar Graham
122023,Joe Sewell
121197,Brad Rigby
111127,Mike Blyzka
571035,William Cuevas
818247,Willie Mccrary
113295,Rube Dessau
605338,Jacob Lindgren
123247,Fred Thomas
112945,Mike Cunningham
116596,Jerry Johnson
110449,Ed Bailey
112662,Rocky Coppinger
111148,Tim Bogar
120525,Ed Phillips
119928,Hank O'Day
119038,Matt Mieske
117913,Albie Lopez
123183,Gene Tenace
111164,Joe Bokina
114233,Darrin Fletcher
121708,Kevin Saucier
118136,Wendell Magee
670092,Trenton Brooks
111008,Dave Birdsall
120297,Bob Patterson
116568,Charlie Johnson
669525,Jillian Geib
622491,Luis Castillo
817586,Jimmy Reese
113336,Leo Dickerman
124512,Harry Wolfe
446381,Darwin Barney
820549,Abe Bell
640492,José Azócar
124227,Kevin Wickander
275930,David Eckstein
114917,Lefty Gomez
817382,Emanuel Sampson
120366,Brock Pemberton
124022,Harry Weber
816897,Walter Treherne
119267,Monty Montgomery
818285,Zearlee Maxwell
117568,Tim Layana
111653,Bob Buchanan
461862,Steven Register
492913,Dave Jauss
150173,Wilton Veras
116586,Erik Johnson
120519,Jack Phillips
113272,John Denny
123564,Fred Underwood
687462,Spencer Horwitz
110591,Skeeter Barnes
117992,Urbano Lugo
425659,Héctor Luna
116433,Ken Jackson
607086,Troy Snitker
118121,Mike Maddux
488686,Aaron Bates
118689,Mike Mcgeary
819828,Johnnie Dawson
117117,Bill Kirk
118411,Víctor Mata
647336,Michael Soroka
665650,Lucius Fox
115810,Al Hermann
113106,George Davis
121466,Max Rosenfeld
118226,Frank Mancuso
667437,Tony Vitello
116572,Connie Johnson
664875,Justin Lawrence
150421,Ramón Hernández
120369,Alejandro Peña
669459,Kyle Nelson
237334,Mike Romano
122160,Razor Shines
116323,Joel Hunt
493200,Seunghwan Oh
819821,Jo Jo Deal
110749,Desmond Beatty
110884,Sid Benton
120831,Eddie Quick
680777,Ryan Jeffers
668338,Tyson Miller
646242,Jhonathan Díaz
111437,George Brett
150292,William Ford
111629,Tom Brunansky
150185,Dave Borkowski
115803,Félix Heredia
431079,Mike Smith
817562,Gene Richardson
121294,Rich Robertson
115749,Rickey Henderson
115141,Hank Griffin
115543,Roric Harrison
120210,Frank Papish
120076,José Ortiz
234194,Buddy Carlyle
818895,K. B. Ivory
113614,Nick Dumovich
116856,Eddie Kasko
114151,William Fischer
115657,Doc Hazelton
474494,Thomas Field
112510,Ripper Collins
117763,Kerry Ligtenberg
641490,Kyle Crockett
820438,Bob Boston
150228,Dan Perkins
816577,Harry Williams
117007,Charlie Kerfeld
110156,Neil Allen
115983,Billy Hitchcock
122188,Chris Short
120131,Ernie Ovitz
111451,Fritz Brickell
669261,Jack Suwinski
119839,Les Norman
641470,Zack Collins
115296,Bud Hafey
118984,Lennie Merullo
113951,Tom Evers
113893,Chico Escárrega
664042,Travis Lakins
120950,Johnny Rawlings
407580,James Lofton
453562,Jake Arrieta
606162,Yefry Ramírez
113393,Art Ditmar
114738,Bob Giallombardo
820722,Rogelio Alonso
122802,Lee Stine
120445,Pat Perry
118641,Dave Mcdonald
112826,Lou Criger
543589,Adrián Nieto
110406,Doc Ayers
123569,Al Unser
122740,Rennie Stennett
119653,Ray Narleski
114931,Jose Gonzalez
111665,Jay Budd
117113,Larue Kirby
819620,Wilmer Euell
683357,Owen Caissie
110106,José Alberro
570663,Hansel Robles
120715,Hosken Powell
119855,Willie Norwood
643410,Mark Leiter
641680,Jonah Heim
118552,Johnny Mccarthy
115370,Shane Halter
114985,Johnny Goryl
111487,Jim Britton
642657,Cristofer Ogando
110299,Angel Aragón
119858,Don Nottebart
117508,Bob Larmore
122334,Hank Small
819459,Jonas Gaines
676761,Irving Lopez
669395,Dylan Coleman
817245,Orville Singer
112502,Dan Collins
118123,Art Madison
119450,Johnny Mostil
114709,Craig Gerber
433639,Tony Beasley
111378,Ralph Branca
115573,Pat Hartnett
819957,William Craddock
203732,Fred Rath
115150,Clark Griffith
113163,Snake Deal
119771,Fred Nicholson
518963,Zach Lutz
123470,Ricky Trlicek
425852,Mike Rose
818154,Bob Miller
116863,Tony Kaufmann
650671,José Quijada
114194,Justin Fitzgerald
820392,Chet Brewer
118991,Tom Messitt
116151,Joe Horlen
668921,Jen Pawol
122682,Joe Stabell
592663,J. T. Realmuto
468504,Jhoulys Chacín
111061,Bill Blair
117403,Joe Lafata
690976,Alex Freeland
110361,Charlie Atherton
115295,Chick Hafey
682610,Roddery Muñoz
408067,Lance Niekro
119704,Jeff Nelson
820170,Wayne Carr
817295,Herb Shaw
691182,Adael Amador
113059,Bobby Darwin
452202,Jamie D'Antona
430592,Ronny Cedeño
119292,Donnie Moore
694851,Andrew Hoffmann
680916,Franco Aleman
117502,Ed Larkin
121915,Hal Schwenk
694362,Blake Dunn
120299,Pat Patterson
623395,Brian Ellington
119734,John Newell
111522,Mark Brouhard
114789,Brian Giles
111850,José Cabrera
117543,Mike Lavalliere
111744,Dennis Burns
429713,Grady Sizemore
818256,Danny Mcclellan
117821,Bryan Little
120865,Mike Raczka
119231,Johnny Mokan
595345,Steven Okert
534910,Jesse Hahn
116588,Ernie Johnson
114078,Lorencito Fernández
112102,Pedro Castellano
435064,Bobby Wilson
119108,Ray Miller
110245,Bud Anderson
118483,Ed Mayer
121464,Lou Rosenberg
819406,Willie Gay
110219,Red Ames
113333,Rob Dibble
150106,Tony Fiore
117532,Tacks Latimer
118556,Tom Mccarthy
622329,Randy Rosenberg
623946,Malachi Moore
408199,Eddy Garabito
118924,Miguel Mejía
112270,Jason Christiansen
607067,Colin Rea
684974,Craig Yoho
120973,Art Rebel
111206,Zeke Bonura
110430,Jim Bagby
688497,Taylor Rashi
112930,Benny Culp
820153,Charley Carter
118404,Red Massey
112062,Jeff Carter
121407,Stan Rojek
119253,Larry Monroe
114321,Gary Fortune
666142,Cole Ragans
118664,Frank Mcelyea
686654,Ty Adcock
817424,Jimsey Roussell
119585,Jim Murray
122171,Mule Shirley
621199,Matthew Bowman
113324,Alex Diaz
701675,Nathan Church
121646,Ed Samcoff
150343,Jamie Brown
279564,Shawn Wooten
123407,Pablo Torrealba
121643,Jack Salveson
117656,George Leitner
117896,Red Long
121761,Harry Schafer
113140,Tod Davis
818948,Nat Howard
112862,Amos Cross
124628,Joe Wyatt
817912,Rafaelito Ortiz
123548,Bob Uhl
122192,Burt Shotton
499385,Gary Brooks
628338,Guillermo Heredia
120453,Bill Peterman
445195,Travis Metcalf
